block,front_tx,back_tx,intervening_swaps,reason,inventory_mismatch_bps
17075066,0xe2255c4b11b72b8ab6c2374646c45de3e64e27f40bc4bcf2e10db72ac100a836,0x90e620173e196e9345649b62401ee34a64638bec3aaa13b99a04679163df735a,3,accepted,0
17075081,0xfc0e40d3a6bf8c993ff366ea40e63c6a1f67eb465692018cbc63a2ce856cf4ce,0x3f39cff5236a7662247d9f7f5976a9774eb32f31cfad0aff61f0af5377a33e61,1,different_outer_origin_or_target,7194.382097677683160354108334881631512250687202725157257733941224370111
17075082,0x5543cfa71e68e3fe1cc5207eb74e4b56a610eb931096582a6ea404dbbf9470d0,0x8a2fbe4c90975b91a8a2024f39ead468ca5236d7b3abb74cca78deec750f75b6,1,inventory_mismatch,27772.88217184217998198181382154086001481713955626145579521055271776251
17075084,0xd4b19914b01e547285b96c846d7273c6c79f0e419b6f3f131fb0575423c30572,0xf64bde80d8b0fcc13e907183a60026562c4908e77b28c6530d73ab45d768d911,3,buy_not_maximum_output,0
17075085,0x130384c0cccffc282bfb5e8456c6a9f4a7d82b80a6ce490889e055c41f30e5fa,0x69465edad995765b77c1a680976b4aed8f50930363c59d5607d63fb6f448aacf,1,outer_transaction_has_other_v2_v3_swaps,0.0009999999994736441522037054210722015457397049966496981532948949851097659
17075087,0x6f216942923e24b60f26c4f1f9a3db8c14b4d2a4c5eabe7e25e3eefb5492c8ee,0x202b218b8d4aba2b295d3ed06343b33f86d4515b1a225e1becd961821584152c,2,buy_not_maximum_output,0
17075088,0x084a4925558f3a05b543bd4c8e2ac94d970c33d910fcda251333f90e38b338fe,0xd1d745221950bcf9f4d3d817f9f298898c1a372f5490837795f90896e05277ad,1,different_outer_origin_or_target,7817.931998132205696095788907658587520983317450102095495095151146909211
17075098,0x6cb7998d669abd8a389d478b48ebd62c0b7de77ab0f7c7114b3db85b73ae2f6f,0x60fc8c6e83c0b7cfcc066e977ddc130d9a04eb4220e3ee73117aaf36c91c10f6,2,inventory_mismatch,6112.747550696953858533595544909999511173446941637869769085856743738320
17075100,0xfd41eb2fc35760f4a027e2fc52abdfec0ff71f0bc422a786f522cc65ccdc2b77,0xf31397ed0844fd5f8aba0aebfa2f8903766d39d4da26558b25acc40906574449,1,buy_not_maximum_output,0.0009999999994736441522039252863049170978589340568028755907369899893210246
17075101,0xaf8a8cb1fec4e0597222fe9d4839342dfe95c89d31d49cc454ae852ad101ade2,0xef05edf66b12d0edb141b89c61b2f977c5cff7f13631f3b5cdda23b437990ab0,1,buy_not_maximum_output,0
17075105,0x72e557d2c04f65a39174db22193f5e8e74074716752ee20c7a3e186ea84580f5,0x485082c701f59e86e69931644bf0b4a525c9c655454763bcd50b572d4af8d291,1,outer_transaction_has_other_v2_v3_swaps,0
17075107,0x56e95f2a48ebcbb879a39c98a20fc48d1bac734e07b0ac3a4ca8262acafd174f,0x9a258f62db278d99b30fbde234ac25b797256b0f2ea6e7c58f0c1663d3883880,1,back_not_maximum_output,0.001174881853059063111871411440748989632178079369851148934040586822554053
17075111,0x9590c003996eadb9961601689005412a6ce97d5a78974b538346cbe01e7f789a,0x2a49bf43b133ad2f2fa851d64cdbb65c403928063e62864263a91bdbdac20aa0,2,outer_transaction_has_other_v2_v3_swaps,0
17075113,0x5ff3d45fd55ad11b9069ed05d11c9c6b81c1cb3c6256774341052c60c86f4415,0x025b6e5880228fbcee49f8a49da441fadfe36fe53c867949cc80700eb5daf71f,2,buy_not_maximum_output,0
17075114,0x36a257410ea44613ee203893b64122861c73d8bdd1c884390bb43562760b00e0,0x45cb08dbbb4d9a79874a04bc9eb77515be931a4a06245fe8473b82b55766a3c0,2,outer_transaction_has_other_v2_v3_swaps,0
17075121,0xfcdcfee01440b73a38aafa770b8ab195ca28ba7462eb5678051613fc3a12d4e8,0xe362f2b5197f161d3973fae5f8a267e41b52cd18b0dd5b60db3b486050d5b679,2,buy_not_maximum_output,0
17075127,0xe098cffc637c22f726b9eaa1767b46f1c02ec33e2ef07a88b75312d29e3c9c5d,0x7fb695df9c69b67c4cf3e8b39846607842de4e3694310c9ab1d74ef906d9c297,1,outer_transaction_has_other_v2_v3_swaps,0
17075131,0xfdc91dfe1d105073e9ef352c16df5497366b7633a04c0db41ce7bb933690cf2b,0xbc57b6751a366dc1e4bee4b4412c2685d825bc3bb5c0d41d664d31f5d94fa3fb,2,buy_not_maximum_output,0
17075132,0x4b115b34cdc434243013af3442795afd2bcdc0b45c6db45180c10cc6f85c33a1,0x9ac0d685fb2348eb07878597c53b7aca3eca891ce8c55015c46a082becd4f108,1,buy_not_maximum_output,0
17075135,0x5fbfc59bca31141046858e80b4100446548ff0d3c6f0afedd90591de7a42373f,0x98c118d318bb6ea9d5399b7b0eba248af2d439069edc71b02d4786870bbe8097,1,different_outer_origin_or_target,7091.103133475568645721957813771398179698888604689447217937814208048629
17075138,0xb1b32353562ca178eca823239e337d4672129d10ea803713bf29edc8f12eab95,0x1f6f5bf313a07db3122d42cc6bd45261445accc16093765e9496d63739d9d605,1,outer_transaction_has_other_v2_v3_swaps,0
17075150,0xaadb8fd6e4663c9f693f38a2e252e71768a57ed9d47921d9e6d1aabb3f9ab012,0xca76c9d75445f4a27ae0f09e2b2e1877491b55f6db676a3dc45d88e83b1a2020,2,outer_transaction_has_other_v2_v3_swaps,0
17075153,0xe810789448f1e0f2e8913678fde9d85f784f167152033a03467b443db796c037,0x3160b9c44e1f02aef5d3e676807372781a2ecc13d86d52070fc311c5493707a6,1,outer_transaction_has_other_v2_v3_swaps,0
17075156,0x6e24a7c86230636d0bced8e585270dfbb68fd27fc5d15d176672291ed42746c9,0x33c7a7aef125e2371da762536aa7479de55529c426dbc2b1742751f25786f253,3,outer_transaction_has_other_v2_v3_swaps,0
17075158,0xbff02f836595b5c0eda60c0bdcc29f47f21915a4b3c762d060a213e5da2bd8af,0x28b5b8f7d73328ff0a8c9f5dac49caf1c60a82fcf7a9e48d1efeff9ab83d78d7,3,different_outer_origin_or_target,22189.57079347433873589042047382170872146729317462007722139247329199875
17075158,0xf8d6220821ca899846f427d05c23cc0e1c41f878f192a1b843c7baccb68acb0a,0x28b5b8f7d73328ff0a8c9f5dac49caf1c60a82fcf7a9e48d1efeff9ab83d78d7,2,different_outer_origin_or_target,51458.15470659674177649339900338438137505642018354178495106246516774065
17075158,0x0489fed6c58c5b568344f20b95adc80aef8fcd2926c05862145b1429519095b4,0x28b5b8f7d73328ff0a8c9f5dac49caf1c60a82fcf7a9e48d1efeff9ab83d78d7,1,different_outer_origin_or_target,54588.61063012763082935882405606984739385756027959649639235479425376015
17075164,0x2922f7e450d74be889163efc6cb735bdb6ba7450234b2a1c765041a480e5919f,0x9d12ec5a8fedee1e1b58fb8595b2eb5e24a14cd70f8a03ea2d8cd8dd099ee758,1,outer_transaction_has_other_v2_v3_swaps,6.544843286177910330185707703654059234585619449616442896762098976670721E-26
17075178,0xe80b22491f0e1462f5d22c5fa2e0b71434ccb1a66e2314de598d2334c84ce9a6,0xab2dc38e87c8d4a877ca3595a16995ee2b2c7b734bcb9dc1450572bbc80e2ca6,1,different_outer_origin_or_target,963.9083457371900871892391001241124811633252054738947528720884210303155
17075187,0x3f676387a8884af20eed579d68a0bbaf061b377d4792f6a2567c1584e8cc50d5,0xc8a120c1ed08604b8e07aa4300430bbe1a1abf1b6c5da8559c2b00bfe2c8d7af,1,outer_transaction_has_other_v2_v3_swaps,0
17075189,0xb6db6416bd11ac98b72f91ba9e648128fee1d1433480647e5026266b032e6980,0x4d604da6da1f4d52784b3bb62dc9ebe15c3dc0b4e2a40eddb5f690dbae5e78fa,1,different_outer_origin_or_target,3590.143452537263189572534433760022258579045117541299900573673172497471
17075191,0x2b8810dde664d7a0e763e565870aa100763ecf5dcab6ac830b304cdf913577fd,0x83871cf17f00d1bafe1de3de23a381da80d40fa613408a69d2963b8725c454ad,1,outer_transaction_has_other_v2_v3_swaps,0.0009999999994736441522037365432977729742145807523421571560994805226593154
17075204,0xdb202e88437149644e6c37fadc82bba2fd8fc12cb4154583049aeda25123386f,0xfcacf694d0699ada4ab292fd8b31d27e53b77082b664ae818fc541cabfa3929b,1,different_outer_origin_or_target,212.4824265629423342580171531115729372691012829523978084411075279505200
17075205,0x9e93dd30051ac66e5f2ad5fa370e5443c90a793d8a48442d70678fe17cb172c5,0x8a9c30c0d1503d8ecab8397746bcc0b4dbfb62f44f4ed449b3159f94e9573b33,3,different_outer_origin_or_target,11057.65555357852997283420172253660214556970026036146615677691816673556
17075206,0x2d7fd87b37a3262e65f557db582e6b2f742cbe4b1e66a6a8e6ed1501385a6be2,0xdc8aa61149b9b3aa858118325af409ddb40a9394dca2e05ac441fb60b8a2c4b6,1,different_outer_origin_or_target,21237.87234006821368777947880278327054129827651836102862385061549410644
17075229,0xa1e41d690819cbea5a3f22cdc4e22b88f78738133962d005c8be1855e4236f0e,0x3902fbd676fb73b552a449becc351b2fe78b126fd334b8e9af25dc822a5ebfd2,3,buy_not_maximum_output,0
17075233,0x878eb06b067c0b851c2817fa5197788093639a20c40db7cbf6f372ba526e536b,0xc2b009b2ab2831bfcbc567b1af7907e35da1dd10775474e8360d6d967758c6df,1,outer_transaction_has_other_v2_v3_swaps,0
17075235,0x240fa2cbb633a7afb1b641a800a9ea6c0613008466f6540dbb7d82daa613e351,0x3198dc59944581599246d467e83d1d1cb112734f70c0eea43648ccca6d9b9ac6,2,different_outer_origin_or_target,149127.7893242544804327096854844957791281124193249198961251762729626547
17075235,0x4e59484a0b9f8cd5175401ee0ec23df06025b4eea053112ce341268bb60a667c,0x3198dc59944581599246d467e83d1d1cb112734f70c0eea43648ccca6d9b9ac6,1,different_outer_origin_or_target,15743.13045472138854605056685512175208224033181228942179393656636997942
